linked	QL	VBN	23	ROOT	23
with	QL	IN	24	prep	23
subsequent	QL	JJ	25	amod	26
depression	QL	NN	26	pobj	24
.	o	.	27	punct	23

This	o	DT	0	det	2
null	o	JJ	1	amod	2
finding	o	NN	2	nsubj	3
was	o	VBD	3	ROOT	3
evident	o	JJ	4	acomp	3
irrespective	o	RB	5	advmod	3
of	o	IN	6	prep	5
whether	o	IN	7	mark	12
assessment	o	NN	8	nsubjpass	12
of	o	IN	9	prep	8
depression	o	NN	10	pobj	9
was	o	VBD	11	auxpass	12
based	o	VBN	12	pcomp	6
on	o	IN	13	prep	12
CES	o	NNP	14	compound	16
-	o	HYPH	15	punct	16
D	o	NNP	16	pobj	13
or	o	CC	17	cc	16
a	o	DT	18	det	20
clinical	o	JJ	19	amod	20
diagnosis	o	NN	20	conj	16
obtained	o	VBN	21	acl	20
from	o	IN	22	prep	21
a	o	DT	23	det	25
psychiatric	o	JJ	24	amod	25
interview	o	NN	25	pobj	22
(	o	-LRB-	26	punct	25
11	o	CD	27	appos	25
)	o	-RRB-	28	punct	25
.	o	.	29	punct	3

Similarly	o	RB	0	advmod	17
,	o	,	1	punct	17
in	o	IN	2	prep	17
the	o	DT	3	det	4
Leiden	o	NNP	4	pobj	2
85	o	CD	5	nummod	4
+	o	CC	6	cc	4
prospective	o	JJ	7	amod	9
cohort	o	NN	8	compound	9
study	o	NN	9	pobj	2
,	o	,	10	punct	17
ratings	o	NNS	11	nsubjpass	17
of	o	IN	12	prep	11
generalized	o	JJ	13	amod	14
atherosclerosis	o	NN	14	pobj	12
were	o	VBD	15	auxpass	17
not	o	RB	16	neg	17
associated	o	VBN	17	ROOT	17
with	o	IN	18	prep	17
depressive	o	JJ	19	amod	20
symptoms	o	NNS	20	pobj	18
(	o	-LRB-	21	punct	20
43	o	CD	22	appos	20
)	o	-RRB-	23	punct	20
.	o	.	24	punct	17

Inspection	o	NN	0	nsubj	10
of	o	IN	1	prep	0
the	o	DT	2	det	3
datasets	o	NNS	3	pobj	1
from	o	IN	4	prep	3
a	o	DT	5	det	7
large	o	JJ	6	amod	7
number	o	NN	7	pobj	4
of	o	IN	8	prep	7
orbits	o	NNS	9	pobj	8
showed	o	VBD	10	ROOT	10
that	o	IN	11	mark	13
it	o	PRP	12	nsubj	13
was	o	VBD	13	ccomp	10
convenient	o	JJ	14	acomp	13
to	o	TO	15	aux	16
locate	o	VB	16	xcomp	13
the	o	DT	17	det	20
Ion	o	NNP	18	compound	20
Composition	o	NNP	19	compound	20
Boundary	o	NNP	20	dobj	16
(	o	-LRB-	21	punct	20
ICB	o	NNP	22	appos	20
)	o	-RRB-	23	punct	20
,	o	,	24	punct	20
which	o	WDT	25	nsubj	26
marks	o	VBZ	26	relcl	20
the	o	DT	27	det	28
transition	o	NN	28	dobj	26
between	o	IN	29	prep	28
the	o	DT	30	det	33
shocked	o	JJ	31	amod	33
solar	o	JJ	32	amod	33
wind	o	NN	33	pobj	29
and	o	CC	34	cc	33
the	o	DT	35	det	37
planetary	o	JJ	36	amod	37
plasma	o	NN	37	conj	33
(	o	-LRB-	38	punct	43
e.g.	o	RB	39	amod	43
Martinecz	o	NNP	40	compound	43
et	o	FW	41	nmod	42
al	o	NNP	42	subtok	43
.	o	NNP	43	appos	37
,	o	,	44	punct	43
2008	o	CD	45	npadvmod	43
)	o	-RRB-	46	punct	43
,	o	,	47	punct	13
by	o	IN	48	prep	13
considering	o	VBG	49	pcomp	48
the	o	DT	50	det	53
mass	o	NN	51	compound	52
channel	o	NN	52	compound	53
number	o	NN	53	dobj	49
at	o	IN	54	prep	62
which	o	WDT	55	pobj	54
the	o	DT	56	det	58
largest	o	JJS	57	amod	58
number	o	NN	58	nsubjpass	62
of	o	IN	59	prep	58
ions	o	NNS	60	pobj	59
was	o	VBD	61	auxpass	62
observed	o	VBN	62	relcl	53
in	o	IN	63	prep	62
each	o	DT	64	det	67
192	o	CD	65	nummod	66
s	o	POS	66	pobj	64
cycle	o	NN	67	pobj	63
.	o	.	68	punct	10

Data	o	NNS	0	nsubjpass	19
from	o	IN	1	prep	0
times	o	NNS	2	pobj	1
at	o	IN	3	prep	14
which	o	WDT	4	pobj	3
the	o	DT	5	det	8
mass	o	NN	6	amod	8
channel	o	NN	7	compound	8
number	o	NN	8	nsubj	14
of	o	IN	9	prep	8
the	o	DT	10	det	13
maximum	o	JJ	11	amod	13
ion	o	NN	12	compound	13
count	o	NN	13	pobj	9
was	o	VBD	14	auxpass	19
15	o	CD	15	nsubjpass	19
or	o	CC	16	cc	15
less	o	JJR	17	conj	15
were	o	VBD	18	auxpass	19
taken	o	VBN	19	ROOT	19
to	o	TO	20	aux	21
correspond	o	VB	21	advcl	19
to	o	IN	22	prep	21
altitudes	o	NNS	23	pobj	22
below	o	IN	24	prep	23
the	o	DT	25	det	26
ICB	o	NNP	26	pobj	24
.	o	.	27	punct	19

These	o	DT	0	det	1
data	o	NNS	1	nsubjpass	4
were	o	VBD	2	auxpass	4
then	o	RB	3	advmod	4
considered	o	VBN	4	ROOT	4
for	o	IN	5	prep	4
further	o	JJ	6	amod	7
analysis	o	NN	7	pobj	5
.	o	.	8	punct	4

For	o	IN	0	prep	26
example	o	NN	1	pobj	0
,	o	,	2	punct	26
in	o	IN	3	prep	26
the	o	DT	4	det	5
data	o	NNS	5	pobj	3
set	o	VBN	6	acl	5
for	o	IN	7	prep	6
9th	o	JJ	8	amod	9
August	o	NNP	9	pobj	7
2008	o	CD	10	nummod	9
shown	o	VBN	11	acl	5
in	o	IN	12	prep	11
Fig	o	NNP	13	pobj	12
.	o	.	14	pobj	3
1	o	CD	15	pobj	3
,	o	,	16	punct	26
the	o	DT	17	det	18
data	o	NNS	18	nsubjpass	26
between	o	IN	19	prep	18
05:28	o	CD	20	nummod	21
UT	o	NNP	21	pobj	19
and	o	CC	22	cc	21
05:47	o	CD	23	nummod	24
UT	o	NNP	24	conj	21
were	o	VBD	25	auxpass	26
interpreted	o	VBN	26	ROOT	26
as	o	IN	27	prep	26
being	o	VBG	28	pcomp	27
from	o	IN	29	prep	28
inside	o	IN	30	prep	29
the	o	DT	31	det	32
ICB	o	NNP	32	pobj	30
.	o	.	33	punct	26

These	o	DT	0	det	1
data	o	NNS	1	nsubjpass	3
are	o	VBP	2	auxpass	3
shown	o	VBN	3	ROOT	3
within	o	IN	4	prep	3
the	o	DT	5	det	7
pink	o	JJ	6	amod	7
box	o	NN	7	pobj	4
in	o	IN	8	prep	7
Fig	o	NNP	9	pobj	8
.	o	.	10	punct	3
1	o	CD	11	nummod	10
,	o	,	12	punct	3
and	o	CC	13	cc	3
it	o	PRP	14	nsubj	15
was	o	VBD	15	conj	3
these	o	DT	16	det	17
data	o	NNS	17	attr	15
that	o	WDT	18	nsubjpass	20
were	o	VBD	19	auxpass	20
considered	o	VBN	20	relcl	17
for	o	IN	21	prep	20
further	o	JJ	22	amod	23
analysis	o	NN	23	pobj	21
in	o	IN	24	prep	20
this	o	DT	25	det	27
particular	o	JJ	26	amod	27
example	o	NN	27	pobj	24
.	o	.	28	punct	15

For	o	IN	0	prep	14
the	o	DT	1	det	4
first	o	JJ	2	amod	4
two	o	CD	3	nummod	4
animals	o	NNS	4	pobj	0
(	o	-LRB-	5	punct	4
Nos	o	NNP	6	subtok	7
.	o	NNP	7	appos	4
1	o	CD	8	nummod	7
and	o	CC	9	cc	7
4	o	CD	10	conj	7
)	o	-RRB-	11	punct	4
,	o	,	12	punct	14
we	o	PRP	13	nsubj	14
established	o	VBD	14	ROOT	14
iPSCs	o	VBN	15	dobj	14
from	o	IN	16	prep	14
fibroblasts	o	NNS	17	pobj	16
derived	o	VBN	18	acl	17
from	o	IN	19	prep	18
the	o	DT	20	det	22
oral	o	JJ	21	amod	22
mucosa	o	NN	22	pobj	19
using	o	VBG	23	acl	22
retroviral	o	JJ	24	amod	25
vectors	o	NNS	25	dobj	23
(	o	-LRB-	26	punct	25
Okita	o	NNP	27	nmod	29
et	o	FW	28	nmod	29
al	o	NNP	29	subtok	30
.	o	.	30	punct	14
,	o	,	31	punct	30
2011	o	CD	32	npadvmod	30
)	o	-RRB-	33	punct	30
.	o	.	34	punct	14

For	o	IN	0	prep	13
the	o	DT	1	det	4
other	QL	JJ	2	amod	4
two	o	CD	3	nummod	4
animals	o	NNS	4	pobj	0
(	o	-LRB-	5	punct	4
Nos	o	NNP	6	appos	4
.	o	NNP	7	pobj	0
6	o	CD	8	nummod	7
and	o	CC	9	cc	0
8)	o	CD	10	conj	0
,	o	,	11	punct	13
we	o	PRP	12	nsubj	13
used	o	VBD	13	ROOT	13
peripheral	o	JJ	14	amod	17
blood	o	NN	15	compound	17
mononuclear	o	JJ	16	amod	17
cells	o	NNS	17	dobj	13
(	o	-LRB-	18	punct	17
PBMCs	o	NNP	19	appos	17
)	o	-RRB-	20	punct	17
with	o	IN	21	prep	13
nonintegrating	o	VBG	22	pcomp	21
episomal	o	JJ	23	amod	24
vectors	o	NNS	24	dobj	22
(	o	-LRB-	25	punct	28
Okita	o	NNP	26	nmod	28
et	o	FW	27	nmod	28
al	o	NNP	28	appos	24
.	o	.	29	punct	13
,	o	,	30	punct	29
2013	o	CD	31	npadvmod	29
)	o	-RRB-	32	punct	13
.	o	.	33	punct	13

We	o	PRP	0	nsubj	1
selected	o	VBD	1	ccomp	44
the	o	DT	2	det	4
best	o	JJS	3	amod	4
clone	o	NN	4	dobj	1
from	o	IN	5	prep	4
each	o	DT	6	det	7
animal	o	NN	7	pobj	5
according	o	VBG	8	prep	1
to	o	IN	9	prep	8
the	o	DT	10	det	12
following	o	VBG	11	amod	12
criteria	o	NNS	12	pobj	9
:	o	:	13	punct	1
a	o	DT	14	det	18
stable	o	JJ	15	amod	18
embryonic	o	JJ	16	amod	18
stem	o	NN	17	compound	18
cell	o	NN	18	appos	4
(	o	-LRB-	19	punct	18
ESC)-like	o	IN	20	amod	21
morphology	o	NN	21	appos	18
of	o	IN	22	prep	21
the	o	DT	23	det	24
colonies	o	NNS	24	pobj	22
after	o	IN	25	prep	21
passaging	o	VBG	26	pcomp	25
,	o	,	27	punct	26
expression	o	NN	28	appos	18
of	o	IN	29	prep	28
pluripotent	o	JJ	30	amod	31
markers	o	NNS	31	pobj	29
,	o	,	32	punct	28
few	o	JJ	33	amod	37
or	o	CC	34	cc	33
no	o	DT	35	conj	33
integrated	o	VBN	36	amod	37
transgenes	o	NNS	37	conj	28
(	o	-LRB-	38	punct	37
Figures	o	NNS	39	appos	37
1A–1F	o	CD	40	nummod	39
;	o	:	41	punct	44
Figure	o	NN	42	compound	43
S1	o	NN	43	nsubj	44
available	o	JJ	44	ROOT	44
online	o	RB	45	advmod	44
)	o	-RRB-	46	punct	44
,	o	,	47	punct	44
and	o	CC	48	cc	44
the	o	DT	49	det	50
potential	o	NN	50	conj	44
for	o	IN	51	prep	50
stable	o	JJ	52	amod	54
neural	o	JJ	53	amod	54
differentiation	o	NN	54	pobj	51
.	o	.	55	punct	44

A	o	DT	0	det	2
PCR	o	NNP	1	compound	2
analysis	o	NN	2	nsubj	3
revealed	o	VBD	3	ROOT	3
that	o	IN	4	mark	12
all	o	DT	5	nsubj	12
of	o	IN	6	prep	5
the	o	DT	7	det	8
clones	o	NNS	8	pobj	6
with	o	IN	9	prep	8
retroviral	o	JJ	10	amod	11
vectors	o	NNS	11	pobj	9
showed	o	VBD	12	ccomp	3
apparent	o	JJ	13	amod	14
expression	o	NN	14	dobj	12
of	o	IN	15	prep	14
remaining	o	VBG	16	amod	17
transgenes	o	NNS	17	pobj	15
(	o	-LRB-	18	punct	19
Figures	o	NNS	19	compound	20
S1C	o	NNP	20	appos	17
and	o	CC	21	cc	20
S1D	o	NN	22	conj	20
)	o	-RRB-	23	punct	12
,	o	,	24	punct	3
whereas	o	IN	25	mark	32
the	o	DT	26	det	27
clones	o	NNS	27	nsubj	32
with	o	IN	28	prep	27
episomal	o	JJ	29	amod	30
vectors	o	NNS	30	pobj	28
never	o	RB	31	neg	32
did	o	VBD	32	advcl	3
(	o	-LRB-	33	punct	34
Figure	o	VB	34	compound	35
S1F	o	NNP	35	dobj	32
)	o	-RRB-	36	punct	32
.	o	.	37	punct	3

To	o	TO	0	aux	1
detect	o	VB	1	advcl	12
the	o	DT	2	det	6
iPSC	o	NNP	3	npadvmod	5
-	o	HYPH	4	punct	5
derived	o	VBN	5	amod	6
cells	o	NNS	6	dobj	1
in	o	IN	7	prep	1
a	o	DT	8	det	9
brain	o	NN	9	pobj	7
,	o	,	10	punct	12
we	o	PRP	11	nsubj	12
introduced	o	VBD	12	ROOT	12
GFP	o	NNP	13	dobj	12
(	o	-LRB-	14	punct	13
Figures	o	NNS	15	appos	13
1	o	CD	16	nummod	17
G	o	NN	17	appos	15
and	o	CC	18	cc	17
1H	o	NNP	19	conj	17
)	o	-RRB-	20	punct	13
.	o	.	21	punct	12

The	o	DT	0	det	2
selected	o	VBN	1	amod	2
clones	o	NNS	2	nsubj	5
of	o	IN	3	prep	2
iPSCs	o	NNP	4	pobj	3
had	o	VBD	5	ROOT	5
the	o	DT	6	det	7
potential	o	NN	7	dobj	5
to	o	TO	8	aux	9
generate	o	VB	9	acl	7
teratomas	o	NNS	10	dobj	9
in	o	IN	11	prep	9
the	o	DT	12	det	13
testes	o	NNS	13	pobj	11
of	o	IN	14	prep	13
a	o	DT	15	det	18
severe	o	JJ	16	amod	18
combined	o	VBN	17	amod	18
immunodeficiency	o	NN	18	nmod	22
(	o	-LRB-	19	punct	18
SCID	o	NNP	20	nmod	22
)	o	-RRB-	21	punct	22
mouse	o	NN	22	pobj	14
within	o	IN	23	prep	22
12	o	CD	24	nummod	25
weeks	o	NNS	25	pobj	23
(	o	-LRB-	26	punct	27
Figures	o	NNS	27	parataxis	5
1I–1	o	NNP	28	nummod	29
M	o	NN	29	appos	27
)	o	-RRB-	30	punct	27
.	o	.	31	punct	5

Time	o	NN	0	compound	2
-	o	HYPH	1	punct	2
series	o	NN	2	ROOT	2
of	o	IN	3	prep	2
model	o	NN	4	npadvmod	6
-	o	HYPH	5	punct	6
predicted	o	VBN	6	amod	9
(	o	-LRB-	7	punct	9
solid	o	JJ	8	amod	9
lines	o	NNS	9	pobj	3
)	o	-RRB-	10	punct	9
and	o	CC	11	cc	2
experimentally	o	RB	12	advmod	14
-	o	HYPH	13	punct	14
measured	o	VBN	14	amod	17
(	o	-LRB-	15	punct	17
dashed	o	VBN	16	amod	17
lines	o	NNS	17	conj	2
)	o	-RRB-	18	punct	17
hydraulic	o	JJ	19	amod	20
head	o	NN	20	appos	2
,	o	,	21	punct	20
Hη	o	NNP	22	appos	20
,	o	,	23	punct	20
within	o	IN	24	prep	2
the	o	DT	25	det	28
8.5	o	CD	26	nummod	27
mm	o	NN	27	compound	28
beach	o	NN	28	pobj	24
at	o	IN	29	prep	28
x	o	SYM	30	punct	32
=	o	SYM	31	punct	32
1180	o	CD	32	pobj	29
and	o	CC	33	cc	32
1980	o	CD	34	nummod	35
mm	o	NNS	35	conj	32
.	o	.	36	punct	2

We	o	PRP	0	nsubj	1
asked	o	VBD	1	ROOT	1
whether	o	IN	2	mark	3
encapsulating	o	VBG	3	csubj	10
the	o	DT	4	det	5
graft	o	NN	5	dobj	3
in	o	IN	6	prep	3
additional	o	JJ	7	amod	8
materials	o	NNS	8	pobj	6
would	o	MD	9	aux	10
help	o	VB	10	ccomp	1
the	o	DT	11	det	13
surgical	o	JJ	12	amod	13
delivery	o	NN	13	dobj	10
and	o	CC	14	cc	10
potentially	o	RB	15	advmod	16
reduce	o	VB	16	conj	10
the	o	DT	17	det	19
retinal	o	JJ	18	amod	19
thinning	o	NN	19	dobj	16
.	o	.	20	punct	1

Temporary	o	JJ	0	amod	2
graft	o	NN	1	compound	2
encapsulation	o	NN	2	nsubjpass	15
with	o	IN	3	prep	2
thermosensitive	o	JJ	4	amod	5
gelatin	o	NN	5	nmod	10
and/or	o	CC	6	cc	5
plasmin	o	NN	7	npadvmod	9
-	o	HYPH	8	punct	9
assisted	o	VBN	9	amod	10
vitrectomy	o	NN	10	pobj	3
,	o	,	11	punct	15
however	o	RB	12	advmod	15
,	o	,	13	punct	15
was	o	VBD	14	auxpass	15
found	o	VBN	15	ROOT	15
to	o	TO	16	aux	17
cause	o	VB	17	xcomp	15
more	o	RBR	18	advmod	19
aggressive	o	JJ	19	amod	21
retinal	o	JJ	20	amod	21
destruction	o	NN	21	dobj	17
and	o	CC	22	cc	21
choroidal	o	JJ	23	amod	24
engorgement	o	NN	24	conj	21
on	o	IN	25	prep	21
SD	o	NNP	26	compound	28
-	o	HYPH	27	punct	28
OCT	o	NNP	28	pobj	25
compared	o	VBN	29	prep	21
to	o	IN	30	prep	29
unaided	o	JJ	31	amod	32
implantation	o	NN	32	pobj	30
of	o	IN	33	prep	32
fetal	o	JJ	34	amod	38
hRPE	o	NNP	35	nmod	37
/	o	SYM	36	punct	37
PET	o	JJ	37	compound	38
implants	o	NNS	38	pobj	33
(	o	-LRB-	39	punct	38
Figure	o	NNP	40	compound	41
S2	o	NNP	41	appos	38
)	o	-RRB-	42	punct	38
.	o	.	43	punct	15

In	o	IN	0	prep	4
contrast	o	NN	1	pobj	0
,	o	,	2	punct	4
we	o	PRP	3	nsubj	4
found	o	VBD	4	ROOT	4
that	o	IN	5	mark	11
all	o	PDT	6	predet	9
these	o	DT	7	det	9
negative	o	JJ	8	amod	9
effects	o	NNS	9	nsubjpass	11
were	o	VBD	10	auxpass	11
ameliorated	o	VBN	11	ccomp	4
through	o	IN	12	prep	11
1	o	CD	13	quantmod	15
to	o	IN	14	quantmod	15
2	o	CD	15	nummod	16
mg	o	CD	16	nmod	22
intravitreal	o	NN	17	compound	18
triamcinolone	o	NN	18	nmod	22
(	o	-LRB-	19	punct	22
TCA	o	NNP	20	nmod	22
)	o	-RRB-	21	punct	22
injection	o	NN	22	pobj	12
at	o	IN	23	prep	11
the	o	DT	24	det	25
end	o	NN	25	pobj	23
of	o	IN	26	prep	25
the	o	DT	27	det	28
surgery	o	NN	28	pobj	26
.	o	.	29	punct	4

This	o	DT	0	det	5
long	o	RB	1	advmod	3
-	o	HYPH	2	punct	3
acting	o	VBG	3	amod	5
synthetic	o	JJ	4	amod	5
corticosteroid	o	NN	5	nsubjpass	8
is	o	VBZ	6	auxpass	8
routinely	o	RB	7	advmod	8
given	o	VBN	8	ROOT	8
intraocularly	o	RB	9	advmod	8
to	o	TO	10	aux	11
reduce	o	VB	11	advcl	8
immune	o	JJ	12	amod	13
responses	o	NNS	13	dobj	11
.	o	.	14	punct	8

Ophthalmic	o	JJ	0	amod	3
and	o	CC	1	cc	0
systemic	o	JJ	2	amod	3
complications	o	NNS	3	nsubjpass	10
related	o	VBN	4	acl	3
to	o	IN	5	prep	4
the	o	DT	6	det	8
implantation	o	NN	7	compound	8
procedure	o	NN	8	pobj	5
are	o	VBP	9	auxpass	10
summarized	o	VBN	10	ROOT	10
in	o	IN	11	prep	10
Table	o	NNP	12	pobj	11
2	o	CD	13	nummod	12
.	o	.	14	punct	10

The	o	DT	0	det	1
water	o	NN	1	nsubj	2
was	o	VBD	2	ccomp	59
ultrapure	o	JJ	3	amod	4
water	o	NN	4	attr	2
obtained	o	VBN	5	acl	4
from	o	IN	6	prep	5
a	o	DT	7	det	12
Milli	o	NNP	8	compound	12
-	o	HYPH	9	punct	12
Q	o	NNP	10	compound	12
-	o	HYPH	11	punct	12
system	o	NN	12	pobj	6
(	o	-LRB-	13	punct	12
Millipore	o	NNP	14	compound	15
Corporation	o	NNP	15	appos	12
,	o	,	16	punct	15
Bedford	o	NNP	17	conj	15
,	o	,	18	punct	17
MA	o	NNP	19	conj	17
,	o	,	20	punct	19
USA	o	NNP	21	npadvmod	19
)	o	-RRB-	22	punct	19
and	o	CC	23	cc	17
nitric	o	JJ	24	amod	25
acid	o	NN	25	conj	17
(	o	-LRB-	26	punct	25
68	o	CD	27	quantmod	29
–	o	SYM	28	punct	29
70	o	CD	29	nummod	30
%	o	NN	30	appos	25
)	o	-RRB-	31	punct	25
,	o	,	32	punct	12
hydrochloric	o	JJ	33	amod	34
acid	o	NN	34	conj	12
(	o	-LRB-	35	punct	34
30	o	CD	36	nummod	37
%	o	NN	37	appos	34
)	o	-RRB-	38	punct	34
,	o	,	39	punct	12
ammonium	o	NN	40	compound	41
carbonate	o	NN	41	nsubj	59
(	o	-LRB-	42	punct	41
powder	o	NN	43	appos	41
)	o	-RRB-	44	punct	41
,	o	,	45	punct	41
hydrogen	o	NN	46	compound	47
peroxide	o	NN	47	conj	41
(	o	-LRB-	48	punct	47
30	o	CD	49	nummod	50
%	o	NN	50	appos	47
)	o	-RRB-	51	punct	50
and	o	CC	52	cc	47
formic	o	JJ	53	amod	54
acid	o	NN	54	conj	47
(	o	-LRB-	55	punct	57
98	o	CD	56	nummod	57
%	o	NN	57	appos	54
)	o	-RRB-	58	punct	54
were	o	VBD	59	ROOT	59
all	o	RB	60	dep	59
from	o	IN	61	prep	59
J.	o	NNP	62	compound	64
T.	o	NNP	63	compound	64
Baker	o	NNP	64	pobj	61
(	o	-LRB-	65	punct	66
Deventer	o	NNP	66	appos	64
,	o	,	67	punct	66
Netherlands	o	NNP	68	npadvmod	66
)	o	-RRB-	69	punct	64
.	o	.	70	punct	59

In	o	IN	0	prep	70
the	o	DT	1	det	4
arsenic	o	NN	2	compound	4
speciation	o	NN	3	compound	4
analysis	o	NN	4	compound	5
arsenobetaine	o	NN	5	nsubjpass	70
(	o	-LRB-	6	punct	5
AB	o	NNP	7	appos	5
)	o	-RRB-	8	punct	5
(	o	-LRB-	9	punct	11
Fluka	o	NNP	10	compound	11
Analytical	o	NNP	11	appos	5
,	o	,	12	punct	11
Italy	o	NNP	13	npadvmod	11
)	o	-RRB-	14	punct	11
,	o	,	15	punct	11
arsenic(III)oxide	o	NNP	16	nmod	18
(	o	-LRB-	17	punct	18
As(III	o	NNP	18	appos	11
)	o	-RRB-	19	punct	11
)	o	-RRB-	20	punct	11
(	o	-LRB-	21	punct	30
Aldrich	o	NNP	22	compound	23
Chemistry	o	NNP	23	pobj	21
,	o	,	24	punct	23
USA	o	NNP	25	npadvmod	23
)	o	-RRB-	26	punct	23
,	o	,	27	punct	23
dimethyl	o	NN	28	compound	30
arsenic	o	NN	29	compound	30
acid	o	NN	30	nsubjpass	70
(	o	-LRB-	31	punct	30
DMA	o	NNP	32	appos	30
)	o	-RRB-	33	punct	30
(	o	-LRB-	34	punct	30
Chem	o	NNP	35	compound	36
Service	o	NNP	36	appos	30
,	o	,	37	punct	36
USA	o	NNP	38	npadvmod	36
)	o	-RRB-	39	punct	36
,	o	,	40	punct	30
monomethyl	o	NN	41	compound	45
arsenic	o	NN	42	compound	43
acid	o	NN	43	compound	45
disodium	o	NN	44	compound	45
salt	o	NN	45	appos	30
(	o	-LRB-	46	punct	45
MMA	o	NNP	47	appos	45
)	o	-RRB-	48	punct	30
(	o	-LRB-	49	punct	30
Argus	o	NNP	50	compound	51
Chemicals	o	NNPS	51	appos	30
,	o	,	52	punct	51
Italy	o	NNP	53	npadvmod	51
)	o	-RRB-	54	punct	51
and	o	CC	55	cc	51
arsenic(V	o	NNP	56	conj	51
)	o	-RRB-	57	punct	30
(	o	-LRB-	58	punct	30
As(V	o	NNP	59	appos	30
)	o	-RRB-	60	punct	30
)	o	-RRB-	61	punct	30
standard	o	JJ	62	amod	63
solution	o	NN	63	appos	30
(	o	-LRB-	64	punct	63
Merck	o	NNP	65	nmod	67
,	o	,	66	punct	67
Germany	o	NNP	67	appos	63
)	o	-RRB-	68	punct	63
were	o	VBD	69	auxpass	70
used	o	VBN	70	ROOT	70
.	o	.	71	punct	70

Third	o	RB	0	advmod	15
,	o	,	1	punct	15
at	o	IN	2	prep	15
phases	o	NNS	3	pobj	2
3	o	CD	4	nummod	3
,	o	,	5	punct	3
5	o	CD	6	nummod	3
,	o	,	7	punct	3
7	o	CD	8	nummod	3
,	o	,	9	punct	2
and	o	CC	10	cc	2
9	o	CD	11	conj	2
,	o	,	12	punct	15
participants	o	NNS	13	nsubjpass	15
were	o	VBD	14	auxpass	15
asked	o	VBN	15	ROOT	15
whether	o	IN	16	mark	19
they	o	PRP	17	nsubj	19
had	o	VBD	18	aux	19
taken	o	VBN	19	ccomp	15
any	o	DT	20	det	21
medication	o	NN	21	dobj	19
in	o	IN	22	prep	19
the	o	DT	23	det	26
past	o	JJ	24	amod	26
14	o	CD	25	nummod	26
days	o	NNS	26	pobj	22
and	o	CC	27	cc	19
,	o	,	28	punct	19
if	o	IN	29	mark	30
so	o	RB	30	advmod	33
,	o	,	31	punct	33
to	o	TO	32	aux	33
provide	o	VB	33	conj	19
the	o	DT	34	det	35
name	o	NN	35	dobj	33
of	o	IN	36	prep	35
the	o	DT	37	det	38
medication	o	NN	38	pobj	36
.	o	.	39	punct	15

Medications	o	NNS	0	nsubjpass	2
were	o	VBD	1	auxpass	2
coded	o	VBN	2	ROOT	2
using	o	VBG	3	advcl	2
British	o	NNP	4	compound	7
National	o	NNP	5	compound	6
Formulary	o	NNP	6	compound	7
codes	o	NNS	7	dobj	3
to	o	TO	8	aux	9
define	o	VB	9	xcomp	3
antidepressant	o	JJ	10	compound	12
medication	o	NN	11	compound	12
use	o	NN	12	dobj	9
(	o	-LRB-	13	punct	14
codes	o	NNS	14	appos	12
:	o	:	15	punct	14
040301–040304	o	LS	16	appos	14
)	o	-RRB-	17	punct	14
(	o	-LRB-	18	punct	19
31	o	CD	19	appos	12
)	o	-RRB-	20	punct	12
.	o	.	21	punct	2

(	o	-LRB-	0	punct	10
C	o	NNP	1	nmod	5
)	o	-RRB-	2	punct	5
C	o	NN	3	compound	5
-	o	HYPH	4	punct	5
peptide	o	NN	5	nsubjpass	10
and	o	CC	6	cc	5
PDX1	o	NNP	7	compound	8
expression	o	NN	8	conj	5
was	o	VBD	9	auxpass	10
confirmed	o	VBN	10	ROOT	10
by	o	IN	11	agent	10
immunocytochemistry	o	NN	12	pobj	11
of	o	IN	13	prep	12
cells	o	NNS	14	pobj	13
differentiated	o	VBN	15	acl	14
for	o	IN	16	prep	15
25	o	CD	17	nummod	18
days	o	NNS	18	pobj	16
.	o	.	19	punct	10

The	o	DT	0	det	3
Whitehall	o	NNP	1	compound	2
II	o	NNP	2	compound	3
study	o	NN	3	nsubj	4
is	o	VBZ	4	ROOT	4
a	o	DT	5	det	8
prospective	o	JJ	6	amod	8
cohort	o	NN	7	compound	8
study	o	NN	8	attr	4
of	o	IN	9	prep	8
British	o	JJ	10	amod	12
civil	o	JJ	11	amod	12
servants	o	NNS	12	pobj	9
established	o	VBN	13	acl	12
in	o	IN	14	prep	13
1985	o	CD	15	pobj	14
to	o	TO	16	aux	17
study	o	VB	17	advcl	13
associations	o	NNS	18	dobj	17
between	o	IN	19	prep	18
risk	o	NN	20	compound	21
factors	o	NNS	21	pobj	19
,	o	,	22	punct	21
pathophysiological	o	JJ	23	amod	24
changes	o	NNS	24	conj	21
,	o	,	25	punct	24
and	o	CC	26	cc	24
clinical	o	JJ	27	amod	28
disease	o	NN	28	conj	24
(	o	-LRB-	29	punct	28
22	o	CD	30	appos	28
)	o	-RRB-	31	punct	28
.	o	.	32	punct	4

The	o	DT	0	det	2
target	o	NN	1	compound	2
population	o	NN	2	nsubj	3
was	o	VBD	3	ROOT	3
all	o	DT	4	det	9
London	o	NNP	5	npadvmod	7
-	o	HYPH	6	punct	7
based	o	VBN	7	amod	9
office	o	NN	8	compound	9
staff	o	NN	9	attr	3
,	o	,	10	punct	9
aged	o	JJ	11	amod	9
35	o	CD	12	npadvmod	11
to	o	IN	13	prep	12
55	o	CD	14	pobj	13
,	o	,	15	punct	9
